,PUMA,GQ,OWNERSHP,FAMSIZE,NCHILD,AGE,SEX,MARST,RACE,HISPAN,EDUC,INDNAICS,SECTOR,INCTOT,INCTOT_DECILE,POVERTY,DENSITY,VETDISAB,DIFFREM,DIFFPHYS,DIFFEYE,DIFFHEAR,HHWT,PERWT
1404524,25-503,4,0,1,0,22,1,6,1,0,6,611M1   ,61,8000,1,0,2872.7,0,1,1,1,1,23.0,23.0
1404527,25-1300,4,0,1,0,52,2,2,1,0,10,       0,0,9000,1,68,1457.2,0,1,1,1,1,10.0,10.0
1404531,25-703,3,0,1,0,16,2,6,7,4,4,       0,0,0,0,0,2195.3,0,2,1,1,2,138.0,138.0
1404541,25-1300,3,0,1,0,73,2,4,1,0,6,       0,0,8700,1,0,1457.2,0,1,2,2,1,23.0,23.0
1404547,25-1300,4,0,1,0,54,1,6,1,0,10,       0,0,18000,2,137,1457.2,0,2,1,1,1,43.0,43.0
1404553,25-503,4,0,1,0,19,1,6,1,0,7,611M1   ,61,6000,1,0,2872.7,0,1,1,1,1,79.0,79.0
1404590,25-1000,3,0,1,0,56,2,6,1,0,3,       0,0,11120,2,0,2447.1,0,1,2,1,1,54.0,54.0
1404596,25-703,4,0,1,0,18,2,6,1,0,6,713Z    ,71,3300,1,0,2195.3,0,1,1,1,1,74.0,74.0
1404611,25-703,4,0,1,0,19,1,6,2,0,7,23      ,23,8000,1,0,2195.3,0,1,1,1,1,123.0,123.0
1404613,25-503,4,0,1,0,18,1,6,1,0,6,6111    ,61,7000,1,0,2872.7,0,1,1,1,1,87.0,87.0
1404628,25-1300,3,0,1,0,94,1,2,1,0,10,       0,0,9600,2,0,1457.2,1,2,2,1,1,61.0,61.0
1404629,25-2800,3,0,1,0,71,2,4,1,0,10,       0,0,8700,1,0,3683.9,0,2,2,1,1,20.0,20.0
1404637,25-503,4,0,1,0,20,2,6,1,0,7,5412    ,54,8500,1,0,2872.7,0,1,1,1,1,43.0,43.0
1404639,25-1300,4,0,1,0,18,2,6,1,0,6,4511M   ,45,1400,1,0,1457.2,0,2,1,1,1,54.0,54.0
1404655,25-503,4,0,1,0,19,1,6,1,0,7,       0,0,-1600,0,0,2872.7,0,1,1,1,1,12.0,12.0
1404659,25-1300,4,0,1,0,21,2,2,1,4,6,92MP    ,92,0,0,0,1457.2,0,1,1,1,1,71.0,71.0
1404668,25-503,4,0,1,0,20,2,6,2,0,7,5415    ,54,1000,0,0,2872.7,0,2,1,1,1,17.0,17.0
1404671,25-503,4,0,1,0,19,1,6,1,0,7,       0,0,-1600,0,0,2872.7,0,1,1,1,1,49.0,49.0
1404684,25-2800,4,0,1,0,45,2,6,6,0,10,5613    ,56,12500,2,95,3683.9,0,1,1,1,1,9.0,9.0
1404690,25-1000,4,0,1,0,91,2,6,1,0,6,       0,0,2200,1,18,2447.1,0,2,1,1,1,7.0,7.0
1404694,25-1300,4,0,1,0,55,2,6,1,0,6,6231    ,62,30000,3,227,1457.2,0,1,1,1,1,8.0,8.0
1404709,25-1300,3,0,1,0,47,1,6,7,4,3,23      ,23,12700,2,0,1457.2,0,1,1,1,1,71.0,71.0
1404716,25-503,4,0,1,0,20,2,6,2,0,7,5415    ,54,1000,0,0,2872.7,0,2,1,1,1,78.0,78.0
1404726,25-503,4,0,1,0,21,2,6,1,0,7,611M1   ,61,3000,1,0,2872.7,0,1,1,1,1,18.0,18.0
1404733,25-503,4,0,1,0,18,2,6,1,0,6,722Z    ,72,2000,1,0,2872.7,0,1,1,1,1,80.0,80.0
1404737,25-703,4,0,1,0,70,2,6,1,0,6,       0,0,11000,2,91,2195.3,0,2,2,1,2,36.0,36.0
1404741,25-1300,3,0,1,0,27,2,6,1,0,7,       0,0,0,0,0,1457.2,0,2,2,1,1,16.0,16.0
1404746,25-703,3,0,1,0,82,1,5,1,0,3,       0,0,22000,3,0,2195.3,3,1,2,2,1,91.0,91.0
1404764,25-2800,3,0,1,0,67,1,2,1,0,3,       0,0,28300,3,0,3683.9,0,2,2,1,1,24.0,24.0
1404776,25-503,4,0,1,0,26,2,6,4,0,11,611M1   ,61,40000,4,0,2872.7,0,1,1,1,1,68.0,68.0
1404794,25-1000,3,0,1,0,66,1,6,6,0,10,       0,0,0,0,0,2447.1,0,2,1,1,1,25.0,25.0
1404798,25-503,4,0,1,0,20,2,6,1,0,6,4523    ,45,4000,1,0,2872.7,0,1,1,1,1,15.0,15.0
1404814,25-1000,4,0,1,0,34,2,6,1,0,0,       0,0,6400,1,48,2447.1,0,2,1,1,1,4.0,4.0
1404817,25-703,3,0,1,0,78,2,5,1,0,11,       0,0,4700,1,0,2195.3,0,1,2,1,1,20.0,20.0
1404832,25-503,4,0,1,0,18,2,6,4,0,6,       0,0,0,0,0,2872.7,0,1,1,1,1,18.0,18.0
1404861,25-2800,3,0,1,0,72,1,4,1,0,3,       0,0,2300,1,0,3683.9,0,2,2,1,1,21.0,21.0
1404892,25-703,4,0,1,0,27,2,6,6,0,6,6244    ,62,9100,1,69,2195.3,0,1,1,1,1,7.0,7.0
1404911,25-2800,4,0,1,0,81,2,6,1,0,11,       0,0,0,0,1,3683.9,0,1,1,1,1,2.0,2.0
1404935,25-2800,3,0,1,0,48,1,6,7,2,6,       0,0,14800,2,0,3683.9,0,2,2,1,1,7.0,7.0
1404948,25-503,4,0,1,0,24,1,6,2,4,6,813M    ,81,6600,1,49,2872.7,0,1,1,1,1,24.0,24.0
1404961,25-703,3,0,1,0,79,1,2,1,0,7,       0,0,20900,3,0,2195.3,1,1,2,1,1,71.0,71.0
1405013,25-503,4,0,1,0,19,1,6,1,0,7,23      ,23,2000,1,0,2872.7,0,1,1,1,1,71.0,71.0
1405023,25-503,4,0,1,0,27,2,6,1,0,10,611M1   ,61,8000,1,0,2872.7,0,1,1,1,1,55.0,55.0
1405034,25-703,4,0,1,0,18,1,6,1,0,6,813M    ,81,2830,1,0,2195.3,0,2,1,1,1,128.0,128.0
1405035,25-503,4,0,1,0,21,1,6,1,0,7,       0,0,0,0,0,2872.7,0,1,1,1,1,41.0,41.0
1405037,25-503,4,0,1,0,18,2,6,4,0,6,       0,0,0,0,0,2872.7,0,1,1,1,1,25.0,25.0
1405040,25-2800,3,0,1,0,91,1,6,1,0,10,       0,0,0,0,0,3683.9,0,2,2,1,1,70.0,70.0
1405041,25-703,3,0,1,0,89,2,6,1,0,6,       0,0,30000,3,0,2195.3,0,2,1,1,1,20.0,20.0
1405044,25-1300,3,0,1,0,48,1,6,1,0,7,5418    ,54,0,0,0,1457.2,0,1,1,1,1,59.0,59.0
1405051,25-703,4,0,1,0,21,1,6,1,0,7,5415    ,54,4000,1,0,2195.3,0,1,1,1,1,14.0,14.0
1405073,25-503,4,0,1,0,19,2,6,2,0,7,6244    ,62,10200,2,0,2872.7,0,1,1,1,1,15.0,15.0
1405076,25-703,4,0,1,0,21,2,6,1,0,7,4MS     ,44,0,0,0,2195.3,0,1,1,1,1,59.0,59.0
1405094,25-1000,4,0,1,0,75,2,6,1,0,8,       0,0,10800,2,88,2447.1,0,1,2,1,1,4.0,4.0
1405098,25-503,3,0,1,0,71,2,5,1,0,3,       0,0,2800,1,0,2872.7,0,1,2,2,1,51.0,51.0
1405109,25-2800,3,0,1,0,62,1,4,1,0,6,       0,0,8800,1,0,3683.9,1,2,2,1,1,55.0,55.0
1405114,25-1000,4,0,1,0,55,1,6,1,2,6,5613    ,56,23500,3,178,2447.1,0,1,1,1,1,17.0,17.0
1405118,25-1300,4,0,1,0,19,2,6,1,0,6,721M    ,72,8000,1,0,1457.2,0,2,1,1,1,41.0,41.0
1405121,25-1300,3,0,1,0,70,2,6,1,0,7,       0,0,9400,2,0,1457.2,0,2,2,1,1,28.0,28.0
1405129,25-503,4,0,1,0,21,2,6,1,0,7,5415    ,54,14800,2,0,2872.7,0,1,1,1,1,52.0,52.0
1405148,25-503,4,0,1,0,18,2,6,8,2,7,722Z    ,72,2500,1,0,2872.7,0,1,1,1,1,10.0,10.0
1405152,25-503,3,0,1,0,50,1,6,1,4,6,       0,0,0,0,0,2872.7,0,2,2,2,1,66.0,66.0
1405157,25-503,4,0,1,0,22,1,6,1,0,7,4483    ,44,5000,1,0,2872.7,0,1,1,1,1,44.0,44.0
1405162,25-503,4,0,1,0,20,1,6,1,0,6,4511M   ,45,2700,1,0,2872.7,0,1,1,1,1,58.0,58.0
1405178,25-503,4,0,1,0,18,1,6,1,0,7,       0,0,0,0,0,2872.7,0,1,1,1,1,30.0,30.0
1405186,25-1000,3,0,1,0,94,2,5,1,0,6,       0,0,13000,2,0,2447.1,0,1,2,1,1,22.0,22.0
1405190,25-503,4,0,1,0,18,1,6,1,0,6,713Z    ,71,23400,3,0,2872.7,0,1,1,1,1,21.0,21.0
1405206,25-503,4,0,1,0,21,1,6,1,4,7,52M2    ,52,2000,1,0,2872.7,0,1,1,1,1,24.0,24.0
1405209,25-703,4,0,1,0,19,2,6,1,0,6,5313    ,53,4000,1,0,2195.3,0,1,1,1,1,138.0,138.0
1405221,25-503,4,0,1,0,20,2,6,1,0,7,611M1   ,61,7000,1,0,2872.7,0,1,1,1,1,13.0,13.0
1405222,25-503,4,0,1,0,21,2,6,6,0,7,5412    ,54,8000,1,0,2872.7,0,1,1,1,1,16.0,16.0
1405225,25-1000,3,0,1,0,67,2,5,1,0,6,       0,0,12900,2,0,2447.1,0,1,2,2,1,61.0,61.0
1405234,25-503,4,0,1,0,20,2,6,1,0,7,5417    ,54,11000,2,0,2872.7,0,1,1,1,1,12.0,12.0
1405251,25-503,4,0,1,0,19,1,6,6,0,7,611M1   ,61,5000,1,0,2872.7,0,1,1,1,1,69.0,69.0
1405259,25-1300,3,0,1,0,38,1,6,7,4,7,484     ,48,0,0,0,1457.2,0,2,1,1,1,63.0,63.0
1405267,25-1300,4,0,1,0,19,1,6,1,0,6,44511   ,44,10000,2,0,1457.2,0,1,1,1,1,96.0,96.0
1405272,25-703,4,0,1,0,83,2,6,1,0,6,       0,0,4800,1,39,2195.3,0,1,2,1,1,156.0,156.0
1405278,25-703,4,0,1,0,21,2,6,1,0,7,4MS     ,44,0,0,0,2195.3,0,1,1,1,1,41.0,41.0
1405298,25-503,4,0,1,0,19,1,6,1,0,7,611M1   ,61,5800,1,0,2872.7,0,1,1,1,1,65.0,65.0
1405300,25-503,4,0,1,0,23,2,6,1,0,7,611M1   ,61,11600,2,0,2872.7,0,1,1,1,1,13.0,13.0
1405323,25-503,4,0,1,0,19,2,6,8,0,7,       0,0,0,0,0,2872.7,0,1,1,1,1,75.0,75.0
1405333,25-703,3,0,1,0,67,2,2,1,0,10,       0,0,8400,1,0,2195.3,0,2,2,2,2,20.0,20.0
1405340,25-703,4,0,1,0,63,2,6,2,0,7,       0,0,7300,1,55,2195.3,0,1,2,1,1,10.0,10.0
1405359,25-1000,3,0,1,0,72,1,4,1,0,3,       0,0,2300,1,0,2447.1,0,2,2,1,1,56.0,56.0
1405372,25-703,3,0,1,0,77,2,6,1,0,10,       0,0,7400,1,0,2195.3,0,1,2,2,1,64.0,64.0
1405383,25-703,4,0,1,0,45,1,4,1,0,6,       0,0,2700,1,20,2195.3,0,1,1,1,1,14.0,14.0
1405391,25-703,4,0,1,0,19,1,6,2,0,7,23      ,23,8000,1,0,2195.3,0,1,1,1,1,33.0,33.0
1405396,25-703,4,0,1,0,40,1,6,1,0,0,       0,0,23000,3,173,2195.3,0,2,1,1,1,11.0,11.0
1405400,25-703,3,0,1,0,70,2,6,1,0,7,       0,0,9400,2,0,2195.3,0,2,2,1,1,65.0,65.0
1405420,25-1300,4,0,1,0,32,2,6,1,0,7,999920  ,99,9300,1,70,1457.2,0,1,1,1,1,11.0,11.0
1405454,25-703,4,0,1,0,20,1,6,1,0,7,56173   ,56,210,0,0,2195.3,0,1,1,1,1,26.0,26.0
1405458,25-503,4,0,1,0,34,2,6,1,0,0,       0,0,6400,1,48,2872.7,0,2,1,1,1,9.0,9.0
1405461,25-503,4,0,1,0,19,1,6,1,0,7,5241    ,52,6000,1,0,2872.7,0,1,1,1,1,51.0,51.0
1405462,25-503,4,0,1,0,32,2,6,1,0,7,999920  ,99,9300,1,70,2872.7,0,1,1,1,1,250.0,250.0
1405475,25-1300,3,0,1,0,29,1,6,1,0,6,484     ,48,0,0,0,1457.2,0,1,1,1,1,74.0,74.0
1405486,25-2800,3,0,1,0,91,2,5,1,0,6,       0,0,13500,2,0,3683.9,0,1,2,1,1,64.0,64.0
1405489,25-503,4,0,1,0,21,2,6,6,0,7,611M1   ,61,1800,1,0,2872.7,0,1,1,1,1,16.0,16.0
1405496,25-503,4,0,1,0,76,2,6,1,0,11,       0,0,0,0,1,2872.7,0,1,1,1,1,86.0,86.0
1405503,25-503,4,0,1,0,19,2,6,1,0,7,6244    ,62,3400,1,0,2872.7,0,2,1,1,1,12.0,12.0
1405523,25-503,4,0,1,0,19,2,2,4,0,7,       0,0,0,0,0,2872.7,0,1,1,1,1,66.0,66.0
1405524,25-1300,4,0,1,0,24,2,6,2,0,6,       0,0,0,0,1,1457.2,0,2,1,1,2,42.0,42.0
1405528,25-703,4,0,1,0,40,1,6,1,0,0,       0,0,23000,3,173,2195.3,0,2,1,1,1,33.0,33.0
1405531,25-503,4,0,1,0,19,1,6,8,0,7,44511   ,44,8000,1,0,2872.7,0,1,1,1,1,58.0,58.0
1405536,25-1000,4,0,1,0,54,1,4,1,0,6,4411    ,44,0,0,1,2447.1,0,1,1,1,1,70.0,70.0
1405541,25-503,4,0,1,0,22,1,6,1,0,7,5412    ,54,12000,2,0,2872.7,0,1,1,1,1,29.0,29.0
1405545,25-1300,3,0,1,0,91,2,4,1,0,6,       0,0,0,0,0,1457.2,0,1,1,1,2,64.0,64.0
1405548,25-2800,3,0,1,0,83,2,5,1,0,6,       0,0,2800,1,0,3683.9,0,2,2,1,1,51.0,51.0
1405558,25-703,4,0,1,0,19,2,6,1,4,7,7211    ,72,4000,1,0,2195.3,0,1,1,1,1,57.0,57.0
1405559,25-1300,4,0,1,0,27,1,2,1,0,10,       0,0,0,0,0,1457.2,0,2,1,1,1,81.0,81.0
1405562,25-703,4,0,1,0,19,2,6,1,0,6,4481    ,44,800,0,0,2195.3,0,1,1,1,1,24.0,24.0
1405575,25-503,4,0,1,0,21,1,6,1,0,6,       0,0,0,0,0,2872.7,0,1,1,1,1,34.0,34.0
1405576,25-703,3,0,1,0,78,1,2,1,0,11,       0,0,20900,3,0,2195.3,0,2,2,1,1,62.0,62.0
1405586,25-503,4,0,1,0,19,1,6,1,0,7,722Z    ,72,2000,1,0,2872.7,0,1,1,1,1,49.0,49.0
1405588,25-703,4,0,1,0,19,1,6,2,0,7,23      ,23,8000,1,0,2195.3,0,1,1,1,1,97.0,97.0
1405612,25-503,4,0,1,0,20,2,6,1,0,6,611M1   ,61,2500,1,0,2872.7,0,2,1,1,1,11.0,11.0
1405637,25-703,4,0,1,0,20,1,6,2,0,7,4481    ,44,5900,1,0,2195.3,0,1,1,1,1,29.0,29.0
1405639,25-2800,3,0,1,0,29,2,4,1,0,7,       0,0,0,0,0,3683.9,0,2,1,1,2,36.0,36.0
1405651,25-503,4,0,1,0,19,2,6,6,0,7,       0,0,0,0,0,2872.7,0,1,1,1,1,69.0,69.0
1405655,25-503,4,0,1,0,22,2,6,8,4,7,5415    ,54,8300,1,0,2872.7,0,1,1,1,1,75.0,75.0
1405684,25-703,4,0,1,0,18,2,6,2,0,6,722Z    ,72,6000,1,0,2195.3,0,1,1,1,1,78.0,78.0
1405699,25-503,4,0,1,0,19,2,6,1,0,7,713Z    ,71,0,0,0,2872.7,0,1,1,1,1,79.0,79.0
1405705,25-703,4,0,1,0,22,1,6,1,0,7,5414    ,54,1000,0,0,2195.3,0,2,1,1,1,77.0,77.0
1405709,25-1000,3,0,1,0,77,2,6,1,0,6,       0,0,9400,2,0,2447.1,0,2,2,1,1,21.0,21.0
1405724,25-503,4,0,1,0,22,2,6,6,0,7,611M1   ,61,1800,1,0,2872.7,0,1,1,1,1,40.0,40.0
1405744,25-503,3,0,1,0,94,2,5,1,0,11,       0,0,18000,2,0,2872.7,0,2,2,2,2,59.0,59.0
1405762,25-503,4,0,1,0,20,1,6,1,0,6,33641M2 ,33,2500,1,0,2872.7,0,1,1,1,1,67.0,67.0
1405769,25-703,4,0,1,0,88,2,6,1,0,6,       0,0,2200,1,18,2195.3,0,2,1,1,1,17.0,17.0
1405784,25-703,3,0,1,0,94,2,5,1,0,6,       0,0,18200,3,0,2195.3,0,1,2,1,2,105.0,105.0
1405789,25-1000,3,0,1,0,52,1,2,1,0,6,       0,0,12000,2,0,2447.1,0,2,2,1,1,20.0,20.0
1405794,25-503,4,0,1,0,20,2,6,1,0,7,5417    ,54,11000,2,0,2872.7,0,1,1,1,1,95.0,95.0
1405795,25-1300,4,0,1,0,28,1,6,1,0,7,       0,0,0,0,1,1457.2,0,2,1,1,1,52.0,52.0
1405811,25-703,4,0,1,0,21,2,6,1,0,7,4MS     ,44,0,0,0,2195.3,0,1,1,1,1,101.0,101.0
1405818,25-1300,3,0,1,0,79,2,5,1,0,6,       0,0,0,0,0,1457.2,0,2,2,1,2,18.0,18.0
1405819,25-703,4,0,1,0,18,1,6,1,0,6,       0,0,0,0,0,2195.3,0,2,1,1,1,109.0,109.0
1405836,25-503,3,0,1,0,63,2,6,1,0,6,       0,0,13200,2,0,2872.7,0,2,2,1,1,60.0,60.0
1405837,25-503,4,0,1,0,20,1,6,1,0,6,4511M   ,45,3000,1,0,2872.7,0,1,1,1,1,89.0,89.0
1405843,25-503,4,0,1,0,20,1,6,1,0,6,4511M   ,45,3000,1,0,2872.7,0,1,1,1,1,82.0,82.0
1405870,25-703,4,0,1,0,21,2,6,1,0,7,4481    ,44,4600,1,0,2195.3,0,1,1,1,1,44.0,44.0
1405873,25-503,3,0,1,0,19,2,6,1,4,7,       0,0,0,0,0,2872.7,0,1,1,1,1,19.0,19.0
1405876,25-2800,3,0,1,0,18,2,6,7,4,5,       0,0,0,0,0,3683.9,0,1,1,1,1,12.0,12.0
1405879,25-703,4,0,1,0,20,2,6,1,0,6,6111    ,61,2300,1,0,2195.3,0,1,1,1,1,67.0,67.0
1405885,25-503,4,0,1,0,22,2,6,1,0,7,44611   ,44,5000,1,0,2872.7,0,1,1,1,1,15.0,15.0
1405898,25-503,4,0,1,0,28,1,6,1,0,7,       0,0,0,0,1,2872.7,0,2,1,1,1,39.0,39.0
1405904,25-503,4,0,1,0,19,2,6,1,0,6,       0,0,0,0,0,2872.7,0,1,1,1,1,21.0,21.0
1405928,25-503,4,0,1,0,20,2,6,2,0,6,454110  ,45,17500,2,0,2872.7,0,1,1,1,1,72.0,72.0
1405930,25-503,4,0,1,0,20,1,6,1,0,6,4481    ,44,3000,1,0,2872.7,0,1,1,1,1,13.0,13.0
1405943,25-503,4,0,1,0,76,2,6,1,0,6,       0,0,10390,2,85,2872.7,0,1,2,1,1,9.0,9.0
1405967,25-703,4,0,1,0,34,2,6,1,0,0,       0,0,6400,1,48,2195.3,0,2,1,1,1,66.0,66.0
1405978,25-503,4,0,1,0,28,1,6,2,0,10,928110P3,92,65000,6,0,2872.7,1,1,1,1,1,169.0,169.0
1405980,25-503,4,0,1,0,21,2,6,8,0,7,611M1   ,61,400,0,0,2872.7,0,1,1,1,1,39.0,39.0
1405984,25-1300,3,0,1,0,20,1,6,1,4,6,4523    ,45,0,0,0,1457.2,0,2,1,1,2,64.0,64.0
1406010,25-503,4,0,1,0,21,2,6,1,0,8,       0,0,0,0,0,2872.7,0,1,1,1,1,29.0,29.0
1406013,25-1000,3,0,1,0,84,1,4,1,0,5,       0,0,16200,2,0,2447.1,0,1,1,1,1,20.0,20.0
1406019,25-1300,3,0,1,0,84,2,5,6,0,1,       0,0,0,0,0,1457.2,0,2,2,1,1,21.0,21.0
1406022,25-503,4,0,1,0,21,1,6,1,0,7,52M1    ,52,8000,1,0,2872.7,0,1,1,1,1,29.0,29.0
1406023,25-703,4,0,1,0,19,2,6,1,0,6,722Z    ,72,5800,1,0,2195.3,0,1,1,1,1,56.0,56.0
1406026,25-1000,3,0,1,0,62,1,4,1,0,6,       0,0,8800,1,0,2447.1,1,2,2,1,1,62.0,62.0
1406041,25-503,4,0,1,0,20,2,6,4,0,6,44821   ,44,6000,1,0,2872.7,0,1,1,1,1,77.0,77.0
1406042,25-1300,4,0,1,0,18,1,6,1,0,6,44511   ,44,2000,1,0,1457.2,0,1,1,1,1,66.0,66.0
1406054,25-503,4,0,1,0,19,1,6,1,0,7,611M1   ,61,4500,1,0,2872.7,0,1,1,1,1,48.0,48.0
1406055,25-1300,4,0,1,0,20,1,6,2,0,6,722Z    ,72,10000,2,0,1457.2,0,1,1,1,1,36.0,36.0
1406071,25-703,4,0,1,0,22,1,6,1,0,7,5414    ,54,1000,0,0,2195.3,0,2,1,1,1,76.0,76.0
1406072,25-1000,4,0,1,0,60,1,6,1,0,6,       0,0,23000,3,175,2447.1,0,2,1,1,1,8.0,8.0
1406085,25-2800,3,0,1,0,84,2,5,2,0,6,       0,0,0,0,0,3683.9,0,2,2,1,1,26.0,26.0
1406090,25-503,4,0,1,0,19,2,6,4,0,7,622M    ,62,6000,1,0,2872.7,0,1,1,1,1,12.0,12.0
1406128,25-2800,4,0,1,0,60,1,4,2,0,6,       0,0,11000,2,83,3683.9,0,1,1,1,1,62.0,62.0
1406134,25-703,3,0,1,0,91,2,5,1,0,6,       0,0,10500,2,0,2195.3,0,1,2,1,1,85.0,85.0
1406155,25-1300,3,0,1,0,79,1,2,1,0,7,       0,0,20900,3,0,1457.2,1,1,2,1,1,25.0,25.0
1406157,25-503,4,0,1,0,21,1,6,8,0,7,611M1   ,61,400,0,0,2872.7,0,1,1,1,1,15.0,15.0
1406167,25-503,4,0,1,0,18,1,6,1,0,7,       0,0,0,0,0,2872.7,0,1,1,1,1,23.0,23.0
1406187,25-1000,3,0,1,0,82,2,2,1,0,11,       0,0,6000,1,0,2447.1,0,2,2,1,1,22.0,22.0
1406205,25-503,3,0,1,0,72,1,4,1,0,3,       0,0,2300,1,0,2872.7,0,2,2,1,1,61.0,61.0
1406248,25-503,4,0,1,0,52,2,6,1,0,10,       0,0,9300,1,70,2872.7,0,1,1,1,1,24.0,24.0
1406271,25-703,4,0,1,0,21,2,2,1,4,6,92MP    ,92,0,0,0,2195.3,0,1,1,1,1,84.0,84.0
1406272,25-503,4,0,1,0,19,2,6,4,0,6,       0,0,0,0,0,2872.7,0,1,1,1,1,24.0,24.0
1406298,25-703,3,0,1,0,94,2,5,1,0,6,       0,0,2800,1,0,2195.3,0,2,1,1,1,52.0,52.0
1406305,25-703,3,0,1,0,78,2,4,1,0,7,5613    ,56,3800,1,0,2195.3,0,1,2,1,1,25.0,25.0
1406310,25-503,4,0,1,0,56,1,6,1,0,0,       0,0,10000,2,76,2872.7,0,2,1,2,1,12.0,12.0
1406315,25-703,4,0,1,0,21,2,6,2,0,6,611M1   ,61,5200,1,0,2195.3,0,1,1,1,1,51.0,51.0
1406325,25-2800,3,0,1,0,84,1,4,1,0,10,       0,0,0,0,0,3683.9,0,2,2,1,2,27.0,27.0
1406344,25-703,4,0,1,0,19,2,6,1,0,6,721M    ,72,8000,1,0,2195.3,0,2,1,1,1,61.0,61.0
1406353,25-1300,3,0,1,0,85,2,2,1,0,6,       0,0,0,0,0,1457.2,0,2,2,1,2,18.0,18.0
1406368,25-1000,4,0,1,0,27,2,6,6,0,6,6244    ,62,9100,1,69,2447.1,0,1,1,1,1,14.0,14.0
1406375,25-503,4,0,1,0,19,2,6,1,0,6,       0,0,0,0,0,2872.7,1,1,1,1,1,72.0,72.0
1406380,25-503,4,0,1,0,20,1,6,1,0,6,611M1   ,61,400,0,0,2872.7,0,1,1,1,1,15.0,15.0
1406390,25-503,4,0,1,0,18,1,6,1,0,6,713Z    ,71,600,0,0,2872.7,0,1,1,1,1,105.0,105.0
1406392,25-503,4,0,1,0,22,2,6,1,0,7,611M1   ,61,7500,1,0,2872.7,0,1,1,1,1,81.0,81.0
1406409,25-2800,3,0,1,0,94,1,2,1,0,6,       0,0,0,0,0,3683.9,1,2,2,1,2,26.0,26.0
1406410,25-1000,4,0,1,0,53,2,6,1,0,0,       0,0,4000,1,30,2447.1,0,2,1,1,1,21.0,21.0
1406411,25-703,4,0,1,0,61,2,6,2,0,5,       0,0,7300,1,55,2195.3,0,1,2,1,1,51.0,51.0
1406416,25-703,4,0,1,0,21,1,6,1,0,7,484     ,48,5000,1,0,2195.3,1,1,1,1,1,91.0,91.0
1406427,25-503,4,0,1,0,21,1,6,6,0,7,722Z    ,72,7500,1,0,2872.7,0,1,1,1,1,46.0,46.0
1406454,25-703,4,0,1,0,19,1,6,1,0,7,4441Z   ,44,3000,1,0,2195.3,0,1,1,1,1,82.0,82.0
1406459,25-503,4,0,1,0,19,1,6,1,0,6,       0,0,0,0,0,2872.7,0,1,1,1,1,66.0,66.0
1406467,25-503,4,0,1,0,19,1,6,1,0,7,4511M   ,45,2000,1,0,2872.7,0,1,1,1,1,44.0,44.0
1406471,25-503,4,0,1,0,19,1,6,1,0,7,713Z    ,71,2600,1,0,2872.7,0,1,1,1,1,51.0,51.0
1406494,25-2800,4,0,1,0,63,2,6,2,0,7,       0,0,7300,1,55,3683.9,0,1,2,1,1,12.0,12.0
1406495,25-703,4,0,1,0,20,2,6,1,0,6,722Z    ,72,11000,2,0,2195.3,0,1,1,1,1,44.0,44.0
1406546,25-703,4,0,1,0,91,2,6,1,0,6,       0,0,2200,1,18,2195.3,0,2,1,1,1,18.0,18.0
1406549,25-503,4,0,1,0,19,1,6,1,0,7,4511M   ,45,2000,1,0,2872.7,0,1,1,1,1,68.0,68.0
1406589,25-1300,3,0,1,0,52,1,6,2,0,6,       0,0,0,0,0,1457.2,0,2,2,1,1,70.0,70.0
1406597,25-703,3,0,1,0,77,2,6,1,0,10,       0,0,7400,1,0,2195.3,0,1,2,2,1,22.0,22.0
1406616,25-1300,3,0,1,0,76,1,2,7,2,6,       0,0,0,0,0,1457.2,0,2,2,1,1,20.0,20.0
1406622,25-703,4,0,1,0,27,2,6,6,0,6,6244    ,62,9100,1,69,2195.3,0,1,1,1,1,106.0,106.0
1406626,25-503,4,0,1,0,27,2,6,4,0,7,       0,0,0,0,0,2872.7,0,1,1,1,1,62.0,62.0
1406639,25-1000,3,0,1,0,88,2,4,1,0,6,       0,0,10500,2,0,2447.1,0,2,2,1,1,59.0,59.0
1406640,25-503,4,0,1,0,21,2,6,1,0,7,722Z    ,72,1000,0,0,2872.7,0,1,1,1,1,28.0,28.0
1406650,25-1300,3,0,1,0,77,2,4,1,0,10,       0,0,14200,2,0,1457.2,0,1,2,1,1,27.0,27.0
1406654,25-503,4,0,1,0,18,1,6,1,0,6,928110P5,92,23000,3,0,2872.7,1,1,1,1,1,33.0,33.0
1406665,25-1000,4,0,1,0,60,1,6,1,0,6,       0,0,23000,3,175,2447.1,0,2,1,1,1,37.0,37.0
1406689,25-1300,4,0,1,0,44,1,2,6,0,10,6111    ,61,25000,3,190,1457.2,0,1,1,1,1,13.0,13.0
1406690,25-2800,4,0,1,0,53,2,6,1,0,0,       0,0,4000,1,30,3683.9,0,2,1,1,1,13.0,13.0
1406695,25-703,4,0,1,0,19,2,6,1,0,6,5313    ,53,4000,1,0,2195.3,0,1,1,1,1,77.0,77.0
1406696,25-503,4,0,1,0,18,2,6,1,0,7,721M    ,72,1400,1,0,2872.7,0,1,1,1,1,28.0,28.0
1406705,25-703,4,0,1,0,21,1,6,1,0,7,611M3   ,61,1000,0,0,2195.3,0,1,1,1,1,16.0,16.0
1406715,25-2800,4,0,1,0,84,1,4,1,0,3,       0,0,18000,2,148,3683.9,1,1,1,1,1,109.0,109.0
